mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_weights,param_p,param_n_neighbors,param_metric,param_leaf_size,param_algorithm,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,Execution Time,Recall,Precision,Accuracy,F1,weights,p,n_neighbors,metric,leaf_size,algorithm
0.17361302375793458,0.06364386702937024,113.20374774932861,1.7624189559372547,distance,2,15,manhattan,25,brute,0.9623278925476928,0.961476489680566,0.963174276180551,0.962658403135988,0.9639238289572929,0.9627121781004181,0.0008196493687446315,29,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,2,15,manhattan,25,brute
0.14120373725891114,0.05337985760541739,109.09016404151916,2.8637533133074027,distance,1,3,minkowski,21,brute,0.9658443634296282,0.9649163932861646,0.9660003190731777,0.9649177708037571,0.967589992465725,0.9658537678116905,0.000978856798912667,4,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,1,3,minkowski,21,brute
1.2130559921264648,0.5005560563756779,18.791722583770753,0.7647528478574142,uniform,1,20,minkowski,39,auto,0.9585473781654203,0.9569567617072025,0.9579946228716261,0.9578904147119744,0.9593589378101162,0.9581496230532679,0.0007918059764634968,80,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,uniform,1,20,minkowski,39,auto
0.9210387706756592,0.1207550346653604,38.17610573768616,3.6802427312740638,uniform,2,7,euclidean,27,ball_tree,0.9601017887933626,0.9599642755754786,0.9602196388429177,0.9595573371343725,0.9629981646785025,0.9605682410049268,0.001235340525353592,51,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,uniform,2,7,euclidean,27,ball_tree
0.3136547565460205,0.23468035287056485,11.163566160202027,1.214383969833444,uniform,2,16,euclidean,39,kd_tree,0.9559503611714602,0.9546496232752233,0.9567595652461939,0.9549858960870572,0.9577073773349131,0.9560105646229695,0.0011265794893456354,89,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,uniform,2,16,euclidean,39,kd_tree
0.09682245254516601,0.0834035726288186,127.98344821929932,5.874646755951696,distance,1,19,chebyshev,35,brute,0.9543454022922833,0.9534919427572681,0.9551528532306526,0.9547682247572508,0.9551558932168711,0.9545828632508652,0.000621949521625192,95,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,1,19,chebyshev,35,brute
0.2827637195587158,0.10274912422015542,1.768533420562744,1.193935462529833,distance,2,8,chebyshev,37,kd_tree,0.9596554613237599,0.9598301497937857,0.96077898625285,0.959322044673467,0.9613614933901132,0.960189627086795,0.0007599830379646495,54,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,2,8,chebyshev,37,kd_tree
0.17181644439697266,0.019447143871096344,1.0367574214935302,0.06299068820420983,distance,2,7,chebyshev,28,auto,0.9593608208750142,0.9591260430671739,0.9604359460603052,0.9595566045769897,0.961932475690113,0.9600823780539193,0.001025624757592636,57,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,2,7,chebyshev,28,auto
0.017819547653198244,0.00024249382912013234,15.374322032928466,0.25080197139221166,distance,2,8,minkowski,39,brute,0.9630827362572685,0.9624442636672167,0.9630826272224188,0.9627808685582052,0.9658133074995195,0.9634407606409259,0.0012094530483170074,21,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,2,8,minkowski,39,brute
0.19394068717956542,0.015855274247000416,0.9701118469238281,0.06871701011997826,distance,1,8,chebyshev,20,auto,0.9596554613237599,0.9598301497937857,0.96077898625285,0.959322044673467,0.9613614933901132,0.960189627086795,0.0007599830379646495,54,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,1,8,chebyshev,20,auto
